"year","quarter","org_code","nr_operating_theatres","nr_day_case_theatres","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
2014,"Q2","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2014,"Q3","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2014,"Q4","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2015,"Q1","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2015,"Q2","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2015,"Q3","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2015,"Q4","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2016,"Q1","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2016,"Q2","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2016,"Q3","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2016,"Q4","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2017,"Q1","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2017,"Q2","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2017,"Q3","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2017,"Q4","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2018,"Q1","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2018,"Q2","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2018,"Q3","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2018,"Q4","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2019,"Q1","RLT",8,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2019,"Q2","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2019,"Q3","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2021,"Q3","RLT",10,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2021,"Q4","RLT",10,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2022,"Q1","RLT",10,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2022,"Q2","RLT",10,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2022,"Q3","RLT",10,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2022,"Q4","RLT",9,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2023,"Q1","RLT",8,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2023,"Q2","RLT",8,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2023,"Q3","RLT",10,4,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2023,"Q4","RLT",10,4,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2024,"Q1","RLT",10,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2024,"Q2","RLT",10,3,0,"GEORGE ELIOT HOSPITAL NHS TRUST",0,0
2003,"Q2","RM1",28,7,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2003,"Q3","RM1",28,7,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2003,"Q4","RM1",28,7,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q1","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q2","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q3","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2004,"Q4","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q1","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q2","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q3","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2005,"Q4","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q1","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q2","RM1",28,8,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q3","RM1",28,8,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2006,"Q4","RM1",28,8,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q1","RM1",28,8,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q2","RM1",28,8,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q3","RM1",28,8,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2007,"Q4","RM1",28,8,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q1","RM1",28,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q2","RM1",28,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q3","RM1",28,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2008,"Q4","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q1","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q2","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q3","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2009,"Q4","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2010,"Q3","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2010,"Q4","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2011,"Q1","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2011,"Q2","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2011,"Q3","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2012,"Q2","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2012,"Q4","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q1","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q2","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q3","RM1",29,9,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2013,"Q4","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q1","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q2","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q3","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2014,"Q4","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q1","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q2","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q3","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2015,"Q4","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q1","RM1",30,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q2","RM1",29,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q3","RM1",29,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2016,"Q4","RM1",29,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q1","RM1",29,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q2","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q3","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2017,"Q4","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q1","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q2","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q3","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2018,"Q4","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2019,"Q1","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2019,"Q2","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2019,"Q3","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2021,"Q3","RM1",29,7,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2021,"Q4","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2022,"Q1","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2022,"Q2","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2022,"Q3","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2022,"Q4","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2023,"Q1","RM1",28,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2023,"Q2","RM1",32,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2023,"Q3","RM1",34,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2023,"Q4","RM1",34,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2024,"Q1","RM1",34,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2024,"Q2","RM1",36,6,0,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",0,0
2003,"Q2","RM3",12,4,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2003,"Q3","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2003,"Q4","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2004,"Q1","RM3",12,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2004,"Q2","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2004,"Q3","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2004,"Q4","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2005,"Q1","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2005,"Q2","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2005,"Q3","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2005,"Q4","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2006,"Q1","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2006,"Q2","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2006,"Q3","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2006,"Q4","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2007,"Q1","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2007,"Q2","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2007,"Q3","RM3",13,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2007,"Q4","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2008,"Q1","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2008,"Q2","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2008,"Q3","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2008,"Q4","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2009,"Q1","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2009,"Q2","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2009,"Q3","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2009,"Q4","RM3",16,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2010,"Q3","RM3",17,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2010,"Q4","RM3",17,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2011,"Q1","RM3",17,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2011,"Q2","RM3",17,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2011,"Q3","RM3",17,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2012,"Q2","RM3",19,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2012,"Q4","RM3",19,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2013,"Q1","RM3",19,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2013,"Q2","RM3",19,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2013,"Q3","RM3",22,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2013,"Q4","RM3",19,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2014,"Q1","RM3",19,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2014,"Q2","RM3",22,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2014,"Q3","RM3",22,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2014,"Q4","RM3",22,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2015,"Q1","RM3",22,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2015,"Q2","RM3",21,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2015,"Q3","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2015,"Q4","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2016,"Q1","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2016,"Q2","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2016,"Q3","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2016,"Q4","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2017,"Q1","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2017,"Q2","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2017,"Q3","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2017,"Q4","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2018,"Q1","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2018,"Q2","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2018,"Q3","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2018,"Q4","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2019,"Q1","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2019,"Q2","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2019,"Q3","RM3",20,0,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2021,"Q3","RM3",18,2,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2021,"Q4","RM3",46,8,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2022,"Q1","RM3",46,8,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2022,"Q2","RM3",44,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2022,"Q3","RM3",44,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2022,"Q4","RM3",45,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2023,"Q1","RM3",45,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2023,"Q2","RM3",51,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2023,"Q3","RM3",46,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2023,"Q4","RM3",45,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2024,"Q1","RM3",49,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2024,"Q2","RM3",45,6,0,"NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST",0,0
2003,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2003,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2003,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2004,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2004,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2004,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2004,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2005,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2005,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2005,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2005,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2006,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2006,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2006,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2006,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2007,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2007,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2007,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2007,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2008,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2008,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2008,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2008,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2009,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2009,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2009,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2009,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2010,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2010,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2011,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2011,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2011,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2012,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2012,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2013,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2013,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2013,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2013,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2014,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2014,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2014,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2014,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2015,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2015,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2015,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2015,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2016,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2016,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2016,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2016,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2017,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2017,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2017,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2017,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2018,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2018,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2018,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2018,"Q4","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2019,"Q1","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2019,"Q2","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2019,"Q3","RMC",13,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2021,"Q3","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2021,"Q4","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2022,"Q1","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2022,"Q2","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2022,"Q3","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2022,"Q4","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2023,"Q1","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2023,"Q2","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2023,"Q3","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2023,"Q4","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2024,"Q1","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2024,"Q2","RMC",14,5,0,"BOLTON NHS FOUNDATION TRUST",0,0
2003,"Q2","RMP",9,1,0,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",0,0
2003,"Q3","RMP",9,1,0,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",0,0
2003,"Q4","RMP",9,1,0,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",0,0
2004,"Q1","RMP",9,1,0,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",0,0
2004,"Q2","RMP",9,1,0,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",0,0
2004,"Q3","RMP",9,1,0,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",0,0
