year_var,quarter_var,SHA,OrgID,Name,Number of operating theatres,"Of which, number of dedicated day case theatres",NA,SHA Code,Organisation Code,Organisation Name,Area Team Code,Area Team Name,Region Code,Region Name
2013,Q2,,,,6,0,NA,,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,Q48,MERSEYSIDE AREA TEAM,,
2013,Q2,,,,24,2,NA,,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,Q49,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",,
2013,Q2,,,,12,0,NA,,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Q49,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",,
2013,Q2,,,,15,3,NA,,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,Q49,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",,
2013,Q2,,,,24,3,NA,,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Q49,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",,
2013,Q2,,,,9,3,NA,,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,Q49,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",,
2013,Q2,,,,52,4,NA,,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Q49,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",,
2013,Q2,,,,18,2,NA,,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Q49,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",,
2013,Q2,,,,7,2,NA,,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Q50,NORTH YORKSHIRE AND HUMBER AREA TEAM,,
2013,Q2,,,,35,7,NA,,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,Q50,NORTH YORKSHIRE AND HUMBER AREA TEAM,,
2013,Q2,,,,18,1,NA,,RJL,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,Q50,NORTH YORKSHIRE AND HUMBER AREA TEAM,,
2013,Q2,,,,30,10,NA,,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,Q50,NORTH YORKSHIRE AND HUMBER AREA TEAM,,
2013,Q2,,,,12,2,NA,,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Q51,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,,
2013,Q2,,,,26,5,NA,,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,Q51,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,,
2013,Q2,,,,7,1,NA,,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,Q51,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,,
2013,Q2,,,,30,8,NA,,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Q51,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,,
2013,Q2,,,,11,2,NA,,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Q51,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,,
2013,Q2,,,,8,0,NA,,RCF,AIREDALE NHS FOUNDATION TRUST,Q52,WEST YORKSHIRE AREA TEAM,,
2013,Q2,,,,21,1,NA,,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Q52,WEST YORKSHIRE AREA TEAM,,
2013,Q2,,,,18,4,NA,,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Q52,WEST YORKSHIRE AREA TEAM,,
2013,Q2,,,,3,3,NA,,NTP23,ECCLESHILL NHS TREATMENT CENTRE,Q52,WEST YORKSHIRE AREA TEAM,,
2013,Q2,,,,55,9,NA,,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Q52,WEST YORKSHIRE AREA TEAM,,
2013,Q2,,,,25,6,NA,,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Q52,WEST YORKSHIRE AREA TEAM,,
2013,Q2,,,,9,3,NA,,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Q53,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",,
2013,Q2,,,,10,4,NA,,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Q53,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",,
2013,Q2,,,,32,5,NA,,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Q53,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",,
2013,Q2,,,,23,5,NA,,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Q53,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",,
2013,Q2,,,,8,0,NA,,RLQ,WYE VALLEY NHS TRUST,Q53,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",,
2013,Q2,,,,12,0,NA,,RQ3,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,1,1,NA,,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,3,0,NA,,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,29,5,NA,,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,29,14,NA,,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,17,5,NA,,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,10,0,NA,,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,16,2,NA,,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,37,10,NA,,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,14,2,NA,,RBK,WALSALL HEALTHCARE NHS TRUST,Q54,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,,
2013,Q2,,,,13,1,NA,,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Q55,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,,
2013,Q2,,,,35,11,NA,,RTG,DERBY HOSPITALS NHS FOUNDATION TRUST,Q55,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,,
2013,Q2,,,,5,5,NA,,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,Q55,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,,
2013,Q2,,,,52,4,NA,,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Q55,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,,
2013,Q2,,,,15,0,NA,,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Q55,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,,
2013,Q2,,,,36,7,NA,,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,0,0,NA,,RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,14,7,NA,,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,18,6,NA,,RGQ,IPSWICH HOSPITAL NHS TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,10,0,NA,,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,29,9,NA,,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,4,1,NA,,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,5,0,NA,,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,29,11,NA,,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,1,1,NA,,NHM,SUFFOLK COMMUNITY HEALTHCARE,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,11,4,NA,,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,13,5,NA,,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Q56,EAST ANGLIA AREA TEAM,,
2013,Q2,,,,14,5,NA,,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Q57,ESSEX AREA TEAM,,
2013,Q2,,,,2,2,NA,,NNQ01,BRAINTREE COMMUNITY HOSPITAL,Q57,ESSEX AREA TEAM,,
2013,Q2,,,,18,6,NA,,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,Q57,ESSEX AREA TEAM,,
2013,Q2,,,,23,0,NA,,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,Q57,ESSEX AREA TEAM,,
2013,Q2,,,,15,3,NA,,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Q57,ESSEX AREA TEAM,,
2013,Q2,,,,15,6,NA,,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Q57,ESSEX AREA TEAM,,
2013,Q2,,,,10,2,NA,,RC1,BEDFORD HOSPITAL NHS TRUST,Q58,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,,
2013,Q2,,,,17,3,NA,,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,Q58,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,,
2013,Q2,,,,12,2,NA,,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Q58,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,,
2013,Q2,,,,12,2,NA,,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Q58,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,,
2013,Q2,,,,12,0,NA,,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,Q58,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,,
2013,Q2,,,,20,4,NA,,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Q58,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,,
2013,Q2,,,,15,1,NA,,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Q58,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,,
2013,Q2,,,,28,2,NA,,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,Q59,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,,
2013,Q2,,,,46,5,NA,,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Q59,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,,
2013,Q2,,,,18,9,NA,,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,Q60,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,,
2013,Q2,,,,11,0,NA,,RJD,MID STAFFORDSHIRE NHS FOUNDATION TRUST,Q60,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,,
2013,Q2,,,,19,6,NA,,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Q60,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,,
2013,Q2,,,,0,0,NA,,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Q60,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,,
2013,Q2,,,,10,1,NA,,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,Q60,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,,
2013,Q2,,,,26,0,NA,,RJE,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,Q60,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,,
2013,Q2,,,,1,1,NA,,R1J,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,Q64,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",,
2013,Q2,,,,35,7,NA,,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Q64,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",,
2013,Q2,,,,15,0,NA,,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Q64,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",,
2013,Q2,,,,15,5,NA,,RD1,ROYAL UNITED HOSPITAL BATH NHS TRUST,Q64,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",,
2013,Q2,,,,15,6,NA,,RNZ,SALISBURY NHS FOUNDATION TRUST,Q64,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",,
2013,Q2,,,,32,4,NA,,RVJ,NORTH BRISTOL NHS TRUST,Q65,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",,
2013,Q2,,,,2,2,NA,,RH5,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,Q65,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",,
2013,Q2,,,,17,4,NA,,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,Q65,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",,
2013,Q2,,,,26,2,NA,,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,Q65,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",,
2013,Q2,,,,6,2,NA,,RA3,WESTON AREA HEALTH NHS TRUST,Q65,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",,
2013,Q2,,,,8,3,NA,,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Q65,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",,
2013,Q2,,,,8,2,NA,,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Q66,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",,
2013,Q2,,,,32,0,NA,,RK9,PLYMOUTH HOSPITALS NHS TRUST,Q66,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",,
2013,Q2,,,,20,0,NA,,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Q66,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",,
2013,Q2,,,,21,4,NA,,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,Q66,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",,
2013,Q2,,,,14,4,NA,,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,Q66,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",,
2013,Q2,,,,9,3,NA,,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Q67,KENT AND MEDWAY AREA TEAM,,
2013,Q2,,,,32,11,NA,,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Q67,KENT AND MEDWAY AREA TEAM,,
2013,Q2,,,,18,5,NA,,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Q67,KENT AND MEDWAY AREA TEAM,,
2013,Q2,,,,15,4,NA,,RPA,MEDWAY NHS FOUNDATION TRUST,Q67,KENT AND MEDWAY AREA TEAM,,
2013,Q2,,,,3,3,NA,,NTP16,WILL ADAMS NHS TREATMENT CENTRE,Q67,KENT AND MEDWAY AREA TEAM,,
2013,Q2,,,,16,3,NA,,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,31,3,NA,,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,21,5,NA,,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,16,5,NA,,RDU,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,10,2,NA,,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,14,2,NA,,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,15,6,NA,,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,24,5,NA,,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,Q68,SURREY AND SUSSEX AREA TEAM,,
2013,Q2,,,,23,0,NA,,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Q69,THAMES VALLEY AREA TEAM,,
2013,Q2,,,,15,0,NA,,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,Q69,THAMES VALLEY AREA TEAM,,
2013,Q2,,,,46,1,NA,,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,Q69,THAMES VALLEY AREA TEAM,,
2013,Q2,,,,20,4,NA,,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Q69,THAMES VALLEY AREA TEAM,,
2013,Q2,,,,10,3,NA,,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,3,1,NA,,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,26,11,NA,,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,6,2,NA,,R1F,ISLE OF WIGHT NHS TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,8,3,NA,,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,31,10,NA,,RHU,PORTSMOUTH HOSPITALS NHS TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,2,2,NA,,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,16,5,NA,,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,31,0,NA,,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Q70,WESSEX AREA TEAM,,
2013,Q2,,,,22,5,NA,,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Q71,LONDON AREA TEAM,,
2013,Q2,,,,23,10,NA,,RVL,BARNET AND CHASE FARM HOSPITALS NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,53,9,NA,,R1H,BARTS HEALTH NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,18,7,NA,,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,15,4,NA,,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,5,0,NA,,RC3,EALING HOSPITAL NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,19,5,NA,,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,11,0,NA,,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,43,17,NA,,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,8,3,NA,,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,43,6,NA,,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,26,2,NA,,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,15,5,NA,,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,12,0,NA,,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,18,17,NA,,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,11,4,NA,,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,20,6,NA,,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,11,0,NA,,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,16,0,NA,,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,9,0,NA,,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,32,10,NA,,RYQ,SOUTH LONDON HEALTHCARE NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,29,5,NA,,RJ7,ST GEORGE'S HEALTHCARE NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,11,0,NA,,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,9,0,NA,,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,10,4,NA,,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,30,3,NA,,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Q71,LONDON AREA TEAM,,
2013,Q2,,,,8,0,NA,,RFW,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Q71,LONDON AREA TEAM,,
2013,Q3,,,,3112,603,NA,,NA,England (Excluding Independent Sector),NA,NA,,
2013,Q3,,,,3127,615,NA,,NA,England (Including Independent Sector),NA,NA,,
2013,Q3,,,,NA,NA,NA,,NA,NA,NA,NA,,
2013,Q3,,,,23,1,NA,,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Q44,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",,
2013,Q3,,,,12,4,NA,,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Q44,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",,
2013,Q3,,,,6,1,NA,,RJN,EAST CHESHIRE NHS TRUST,Q44,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",,
2013,Q3,,,,13,4,NA,,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Q44,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",,
2013,Q3,,,,16,1,NA,,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Q44,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",,
2013,Q3,,,,36,10,NA,,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Q45,"DURHAM, DARLINGTON AND TEES AREA TEAM",,
2013,Q3,,,,17,1,NA,,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Q45,"DURHAM, DARLINGTON AND TEES AREA TEAM",,
2013,Q3,,,,27,1,NA,,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Q45,"DURHAM, DARLINGTON AND TEES AREA TEAM",,
2013,Q3,,,,1,1,NA,,NTPAE,THE CROFT SHIFA HEALTH CENTRE,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,5,0,NA,,RBV,THE CHRISTIE NHS FOUNDATION TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,25,2,NA,,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,22,0,NA,,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,13,5,NA,,RMC,BOLTON NHS FOUNDATION TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,10,1,NA,,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,21,4,NA,,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,47,7,NA,,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,44,12,NA,,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,17,4,NA,,RWJ,STOCKPORT NHS FOUNDATION TRUST,Q46,GREATER MANCHESTER AREA TEAM,,
2013,Q3,,,,16,5,NA,,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Q47,LANCASHIRE AREA TEAM,,
2013,Q3,,,,27,4,NA,,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Q47,LANCASHIRE AREA TEAM,,
