"org_code","number_of_adult_critical_care_beds_open","date","month","year","number_of_paediatric_intensive_care_beds_open","number_of_neonatal_critical_care_cots_or_beds_open","number_of_adult_critical_care_beds_occupied","number_of_paediatric_intensive_care_beds_occupied","number_of_neonatal_critical_care_cots_or_beds_occupied","adult_critical_care_beds_percent_occupied","paediatric_intensive_care_beds_percent_occupied","neonatal_critical_care_cots_or_beds_percent_occupied","number_of_non_medical_critical_care_transfers","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
"RP5",25,2016-12-01,"December",2016,0,6,24,0,0,0.96,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-01-01,"January",2017,0,6,24,0,5,0.96,0,0.833333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-02-01,"February",2017,0,6,20,0,0,0.8,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-03-01,"March",2017,0,4,21,0,0,0.84,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-04-01,"April",2017,0,4,23,0,1,0.92,0,0.25,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-05-01,"May",2017,0,4,21,0,3,0.84,0,0.75,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-06-01,"June",2017,0,4,25,0,4,1,0,1,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-07-01,"July",2017,2,5,21,0,3,0.84,0,0.6,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-08-01,"August",2017,2,3,21,0,3,0.84,0,1,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-09-01,"September",2017,2,3,22,0,2,0.88,0,0.666666666666667,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-10-01,"October",2017,2,3,21,0,0,0.84,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-11-01,"November",2017,2,3,20,0,0,0.8,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",25,2017-12-01,"December",2017,2,3,22,0,0,0.88,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-01-01,"January",2018,0,3,14,0,1,0.7,0,0.333333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-02-01,"February",2018,0,3,13,0,1,0.65,0,0.333333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-03-01,"March",2018,0,3,10,0,1,0.5,0,0.333333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-04-01,"April",2018,0,3,10,0,1,0.5,0,0.333333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-05-01,"May",2018,0,3,11,0,2,0.55,0,0.666666666666667,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-06-01,"June",2018,0,3,8,0,1,0.4,0,0.333333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-07-01,"July",2018,0,3,10,0,1,0.5,0,0.333333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-08-01,"August",2018,0,3,10,0,1,0.5,0,0.333333333333333,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-09-01,"September",2018,0,3,12,0,2,0.6,0,0.666666666666667,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-10-01,"October",2018,0,3,14,0,2,0.7,0,0.666666666666667,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-11-01,"November",2018,0,0,11,0,0,0.55,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2018-12-01,"December",2018,0,0,9,0,0,0.45,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-01-01,"January",2019,0,0,12,0,0,0.6,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-02-01,"February",2019,0,0,11,0,0,0.55,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-03-01,"March",2019,0,0,13,0,0,0.65,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-04-01,"April",2019,0,0,14,0,0,0.7,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-05-01,"May",2019,0,0,13,0,0,0.65,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-06-01,"June",2019,0,0,9,0,0,0.45,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-07-01,"July",2019,0,0,10,0,0,0.5,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-08-01,"August",2019,0,0,16,0,0,0.8,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-09-01,"September",2019,0,0,9,0,0,0.45,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-10-01,"October",2019,0,0,17,0,0,0.85,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-11-01,"November",2019,0,0,11,0,0,0.55,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2019-12-01,"December",2019,0,0,11,0,0,0.55,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2020-01-01,"January",2020,0,0,13,0,0,0.65,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP5",20,2020-02-01,"February",2020,0,0,8,0,0,0.4,0,0,0,1,"DONCASTER & BASSETLAW HOSPITALS NHS TRUST",0,0
"RP6",0,2010-08-01,"August",2010,0,0,0,0,0,NA,0,0,0,0,"MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST",0,0
"RP6",0,2010-09-01,"September",2010,0,0,0,0,0,NA,0,0,0,0,"MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST",0,0
"RP6",0,2010-10-01,"October",2010,0,0,0,0,0,NA,0,0,0,0,"MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST",0,0
"RPA",9,2002-07-01,"July",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2003-01-01,"January",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2003-07-01,"July",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2004-01-01,"January",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2004-07-01,"July",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2005-01-01,"January",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2005-07-01,"July",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2006-01-01,"January",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",19,2006-07-01,"July",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",19,2007-01-01,"January",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",25,2010-01-01,"January",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",25,2010-07-01,"July",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2010-08-01,"August",2010,0,10,7,0,0,0.777777777777778,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2010-09-01,"September",2010,0,10,9,0,1,1,0,0.1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2010-10-01,"October",2010,0,10,8,0,0,0.888888888888889,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2010-11-01,"November",2010,0,10,9,0,0,1,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2010-12-01,"December",2010,0,10,9,0,0,1,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",9,2011-01-01,"January",2011,0,10,8,0,0,0.888888888888889,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-02-01,"February",2011,0,10,28,0,0,0.96551724137931,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-03-01,"March",2011,0,10,24,0,0,0.827586206896552,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-04-01,"April",2011,0,10,27,0,0,0.931034482758621,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-05-01,"May",2011,0,10,26,0,6,0.896551724137931,0,0.6,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-06-01,"June",2011,0,10,23,0,3,0.793103448275862,0,0.3,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-07-01,"July",2011,0,10,23,0,3,0.793103448275862,0,0.3,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-08-01,"August",2011,0,10,23,0,0,0.793103448275862,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-09-01,"September",2011,0,10,26,0,0,0.896551724137931,0,0,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-10-01,"October",2011,2,8,23,2,8,0.793103448275862,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-11-01,"November",2011,2,8,28,0,8,0.96551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2011-12-01,"December",2011,2,8,23,0,8,0.793103448275862,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-01-01,"January",2012,2,8,26,0,8,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-02-01,"February",2012,2,8,25,1,8,0.862068965517241,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-03-01,"March",2012,2,8,27,2,8,0.931034482758621,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-04-01,"April",2012,2,8,26,0,8,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-05-01,"May",2012,2,8,22,1,8,0.758620689655172,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-06-01,"June",2012,2,8,22,2,8,0.758620689655172,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-07-01,"July",2012,2,8,28,2,8,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-08-01,"August",2012,2,8,25,1,7,0.862068965517241,0.5,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-09-01,"September",2012,2,8,28,1,7,0.96551724137931,0.5,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-10-01,"October",2012,2,8,25,2,6,0.862068965517241,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-11-01,"November",2012,2,8,28,2,8,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2012-12-01,"December",2012,2,8,25,2,8,0.862068965517241,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-01-01,"January",2013,2,8,28,2,8,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-02-01,"February",2013,2,8,29,2,8,1,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-03-01,"March",2013,2,8,28,2,8,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-04-01,"April",2013,2,8,27,2,8,0.931034482758621,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-05-01,"May",2013,2,8,25,1,8,0.862068965517241,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-06-01,"June",2013,2,8,29,0,6,1,0,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-07-01,"July",2013,2,8,27,2,6,0.931034482758621,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-08-01,"August",2013,2,8,29,0,8,1,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-09-01,"September",2013,2,8,27,2,8,0.931034482758621,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-10-01,"October",2013,2,8,24,1,7,0.827586206896552,0.5,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-11-01,"November",2013,2,8,28,1,6,0.96551724137931,0.5,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2013-12-01,"December",2013,2,8,28,2,6,0.96551724137931,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-01-01,"January",2014,2,8,25,2,8,0.862068965517241,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-02-01,"February",2014,2,8,28,2,8,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-03-01,"March",2014,2,8,27,1,8,0.931034482758621,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-04-01,"April",2014,2,8,29,2,6,1,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-05-01,"May",2014,2,8,29,0,8,1,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-06-01,"June",2014,2,8,29,2,7,1,1,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-07-01,"July",2014,2,8,27,1,8,0.931034482758621,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-08-01,"August",2014,2,8,23,0,8,0.793103448275862,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-09-01,"September",2014,2,8,22,1,7,0.758620689655172,0.5,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-10-01,"October",2014,2,8,28,1,8,0.96551724137931,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-11-01,"November",2014,4,8,28,4,6,0.96551724137931,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2014-12-01,"December",2014,3,8,27,3,6,0.931034482758621,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-01-01,"January",2015,4,9,27,4,9,0.931034482758621,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-02-01,"February",2015,3,9,26,3,9,0.896551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-03-01,"March",2015,4,10,28,4,10,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-04-01,"April",2015,2,10,26,2,10,0.896551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-05-01,"May",2015,3,11,25,0,11,0.862068965517241,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-06-01,"June",2015,4,8,28,1,7,0.96551724137931,0.25,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-07-01,"July",2015,3,8,20,0,7,0.689655172413793,0,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-08-01,"August",2015,4,8,28,4,3,0.96551724137931,1,0.375,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-09-01,"September",2015,4,8,28,2,4,0.96551724137931,0.5,0.5,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-10-01,"October",2015,4,8,29,1,6,1,0.25,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-11-01,"November",2015,4,8,28,3,5,0.96551724137931,0.75,0.625,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2015-12-01,"December",2015,4,8,28,2,5,0.96551724137931,0.5,0.625,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-01-01,"January",2016,4,9,29,1,9,1,0.25,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-02-01,"February",2016,4,9,29,1,9,1,0.25,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-03-01,"March",2016,4,8,29,1,6,1,0.25,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-04-01,"April",2016,4,8,28,0,8,0.96551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-05-01,"May",2016,4,8,26,2,8,0.896551724137931,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-06-01,"June",2016,4,8,28,4,8,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-07-01,"July",2016,4,8,27,1,6,0.931034482758621,0.25,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-08-01,"August",2016,4,9,29,0,9,1,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-09-01,"September",2016,4,10,28,4,10,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-10-01,"October",2016,4,8,28,1,7,0.96551724137931,0.25,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-11-01,"November",2016,4,8,28,4,6,0.96551724137931,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2016-12-01,"December",2016,4,8,28,0,6,0.96551724137931,0,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",31,2017-01-01,"January",2017,4,8,30,2,6,0.967741935483871,0.5,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",30,2017-02-01,"February",2017,4,8,26,3,8,0.866666666666667,0.75,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-03-01,"March",2017,4,8,27,2,7,0.931034482758621,0.5,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-04-01,"April",2017,4,8,27,1,7,0.931034482758621,0.25,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-05-01,"May",2017,4,8,28,3,7,0.96551724137931,0.75,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-06-01,"June",2017,4,8,24,1,7,0.827586206896552,0.25,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-07-01,"July",2017,4,8,29,4,6,1,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",30,2017-08-01,"August",2017,4,8,30,1,7,1,0.25,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",30,2017-09-01,"September",2017,4,8,26,3,6,0.866666666666667,0.75,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-10-01,"October",2017,4,8,24,2,8,0.827586206896552,0.5,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-11-01,"November",2017,4,8,25,3,8,0.862068965517241,0.75,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2017-12-01,"December",2017,4,8,28,3,1,0.96551724137931,0.75,0.125,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-01-01,"January",2018,4,8,29,3,7,1,0.75,0.875,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-02-01,"February",2018,4,8,29,0,6,1,0,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-03-01,"March",2018,4,8,27,3,6,0.931034482758621,0.75,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-04-01,"April",2018,4,8,29,2,6,1,0.5,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-05-01,"May",2018,4,8,28,1,8,0.96551724137931,0.25,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-06-01,"June",2018,4,8,25,3,8,0.862068965517241,0.75,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-07-01,"July",2018,4,8,26,4,6,0.896551724137931,1,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-08-01,"August",2018,4,8,29,3,8,1,0.75,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-09-01,"September",2018,4,8,28,4,8,0.96551724137931,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-10-01,"October",2018,4,8,27,4,8,0.931034482758621,1,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-11-01,"November",2018,0,8,29,0,6,1,0,0.75,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2018-12-01,"December",2018,0,8,28,0,8,0.96551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-01-01,"January",2019,0,8,26,0,8,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-02-01,"February",2019,0,8,26,0,8,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-03-01,"March",2019,0,8,26,0,8,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-04-01,"April",2019,0,8,26,0,8,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-05-01,"May",2019,0,8,28,0,8,0.96551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-06-01,"June",2019,0,8,25,0,3,0.862068965517241,0,0.375,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-07-01,"July",2019,0,8,26,0,8,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-08-01,"August",2019,0,8,24,0,8,0.827586206896552,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-09-01,"September",2019,0,8,26,0,5,0.896551724137931,0,0.625,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-10-01,"October",2019,0,8,24,0,8,0.827586206896552,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-11-01,"November",2019,0,11,28,0,11,0.96551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2019-12-01,"December",2019,0,10,27,0,10,0.931034482758621,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2020-01-01,"January",2020,0,9,26,0,9,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPA",29,2020-02-01,"February",2020,0,10,26,0,10,0.896551724137931,0,1,0,0,"MEDWAY NHS TRUST",0,0
"RPC",7,2002-07-01,"July",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2003-01-01,"January",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2003-07-01,"July",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2004-01-01,"January",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2004-07-01,"July",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2005-01-01,"January",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2005-07-01,"July",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2006-01-01,"January",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2006-07-01,"July",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",7,2007-01-01,"January",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2010-01-01,"January",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",2.5,2010-07-01,"July",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",5,2010-08-01,"August",2010,0,0,3,0,0,0.6,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",5,2010-09-01,"September",2010,0,0,0,0,0,0,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",5,2010-10-01,"October",2010,0,0,1,0,0,0.2,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",5,2010-11-01,"November",2010,0,0,1,0,0,0.2,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",5,2010-12-01,"December",2010,0,0,1,0,0,0.2,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-01-01,"January",2011,0,0,2,0,0,0.666666666666667,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-02-01,"February",2011,0,0,1,0,0,0.333333333333333,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-03-01,"March",2011,0,0,1,0,0,0.333333333333333,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-04-01,"April",2011,0,0,1,0,0,0.333333333333333,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-05-01,"May",2011,0,0,2,0,0,0.666666666666667,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-06-01,"June",2011,0,0,1,0,0,0.333333333333333,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",4,2011-07-01,"July",2011,0,0,3,0,0,0.75,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-08-01,"August",2011,0,0,2,0,0,0.666666666666667,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",3,2011-09-01,"September",2011,0,0,0,0,0,0,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
"RPC",2,2011-10-01,"October",2011,0,0,2,0,0,1,0,0,0,0,"QUEEN VICTORIA HOSPITAL NHS TRUST",0,0
