"year","period_end","org_code","org_name","total_on_beds_available","general_acute_on_beds_available","learn_disabil_on_beds_available","maternity_on_beds_available","mental_illness_on_beds_available","total_on_beds_occupied","general_acute_on_beds_occupied","learn_disabil_on_beds_occupied","maternity_on_beds_occupied","mental_illness_on_beds_occupied","total_on_beds_percent_occupied","general_acute_on_beds_percent_occupied","learn_disabil_on_beds_percent_occupied","maternity_on_beds_percent_occupied","mental_illness_on_beds_percent_occupied","quarter","total_day_beds_available","general_acute_day_beds_available","learn_disabil_day_beds_available","maternity_day_beds_available","mental_illness_day_beds_available","total_day_beds_occupied","general_acute_day_beds_occupied","learn_disabil_day_beds_occupied","maternity_day_beds_occupied","mental_illness_day_beds_occupied","total_day_beds_percent_occupied","general_acute_day_beds_percent_occupied","learn_disabil_day_beds_percent_occupied","maternity_day_beds_percent_occupied","mental_illness_day_beds_percent_occupied"
"2013","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",319.098901098901,303.835164835165,0,15.2637362637363,0,305.340659340659,290.736263736264,0,14.6043956043956,0,0.956884082925821,0.956888133386379,NA,0.956803455723542,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2013","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",301.597826086957,288.630434782609,0,12.9673913043478,0,279.086956521739,267.086956521739,0,12,0,0.925361300320755,0.925359644498004,NA,0.925398155909472,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2013","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",302.336956521739,289.619565217391,0,12.7173913043478,0,273.141304347826,261.652173913043,0,11.4891304347826,0,0.903433399245012,0.903434040157628,NA,0.903418803418803,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2013","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",323.944444444444,307.211111111111,0,16.7333333333333,0,294.611111111111,279.388888888889,0,15.2222222222222,0,0.909449494083348,0.90943614597273,NA,0.909694555112882,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2014","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",304.945054945055,292.802197802198,0,12.1428571428571,0,282.494505494506,271.241758241758,0,11.2527472527473,0,0.926378378378378,0.926365171702008,NA,0.926696832579186,NA,"Q1",12.032967032967,12.032967032967,0,0,0,11.8461538461538,11.8461538461538,0,0,0,0.984474885844749,0.984474885844749,NA,NA,NA
"2014","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",305.04347826087,292.271739130435,0,12.7717391304348,0,299.902173913043,287.336956521739,0,12.5652173913043,0,0.98314566704675,0.983115772248875,NA,0.983829787234042,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.8695652173913,11.8695652173913,0,0,0,0.997260273972603,0.997260273972603,NA,NA,NA
"2014","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",334.684782608696,322.413043478261,0,12.2717391304348,0,311.260869565217,299.847826086957,0,11.4130434782609,0,0.930012016498327,0.930011462477244,NA,0.930026572187777,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2014","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",308.766666666667,296.055555555556,0,12.7111111111111,0,278.444444444444,266.977777777778,0,11.4666666666667,0,0.901795674547483,0.901782698442484,NA,0.902097902097902,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2015","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",339.813186813187,323.923076923077,0,15.8901098901099,0,305.945054945055,291.637362637363,0,14.3076923076923,0,0.900333085405685,0.900329070122468,NA,0.900414937759336,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2015","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",326.663043478261,310.445652173913,0,16.2173913043478,0,273.163043478261,259.597826086957,0,13.5652173913043,0,0.83622267327721,0.836210216729106,NA,0.836461126005362,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2015","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",327.369565217391,311.478260869565,0,15.8913043478261,0,284.826086956522,271,0,13.8260869565217,0,0.870044491666113,0.870044667783361,NA,0.870041039671683,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2015","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",334.355555555556,321.122222222222,0,13.2333333333333,0,333.688888888889,321.033333333333,0,12.6555555555556,0,0.998006114581949,0.999723192969102,NA,0.956339210747271,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1444444444444,12.1444444444444,0,0,0,0.998173515981735,0.998173515981735,NA,NA,NA
"2016","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",327.626373626374,314.285714285714,0,13.3406593406593,0,302.681318681319,289.725274725275,0,12.956043956044,0,0.923861273227343,0.921853146853147,NA,0.971169686985173,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2016","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",316.228260869565,300.467391304348,0,15.7608695652174,0,290.423913043478,275.858695652174,0,14.5652173913043,0,0.91839961502767,0.918098614477445,NA,0.924137931034483,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2016","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",319.04347826087,302.880434782609,0,16.1630434782609,0,298.108695652174,283.010869565217,0,15.0978260869565,0,0.934382665576451,0.934397990310425,NA,0.934095494283793,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2016","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",340.43956043956,323.901098901099,0,16.5384615384615,0,293.175824175824,278.934065934066,0,14.2417582417582,0,0.861168495803744,0.86117048346056,NA,0.861129568106312,NA,"Q4",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2017","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",311.131868131868,297.263736263736,0,13.8681318681319,0,295.428571428571,282.263736263736,0,13.1648351648352,0,0.949528485148165,0.949539758234446,NA,0.949286846275753,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2017","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",310.195652173913,294.336956521739,0,15.8586956521739,0,283.663043478261,269.163043478261,0,14.5,0,0.914464923961034,0.914472469441264,NA,0.914324880054832,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2017","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",319.586956521739,303,0,16.5869565217391,0,285.086956521739,269.978260869565,0,15.1086956521739,0,0.892048159989116,0.891017362605826,NA,0.910878112712975,NA,"Q3",11.9347826086957,11.9021739130435,0,0.0326086956521739,0,11.9130434782609,11.9021739130435,0,0.0108695652173913,0,0.998178506375228,1,NA,0.333333333333333,NA
"2017","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",339.488888888889,323.755555555556,0,15.7333333333333,0,295.911111111111,282.2,0,13.7111111111111,0,0.871637101525168,0.871645274212369,NA,0.871468926553672,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2018","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",332.461538461538,318,0,14.4615384615385,0,307.835164835165,293.43956043956,0,14.3956043956044,0,0.925927150128909,0.922765913331951,NA,0.995440729483283,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2018","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",321.652173913043,304.673913043478,0,16.9782608695652,0,295.282608695652,279.695652173913,0,15.5869565217391,0,0.91801838334685,0.918016410988227,NA,0.918053777208707,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2018","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",321,307.130434782609,0,13.8695652173913,0,299.391304347826,286.45652173913,0,12.9347826086957,0,0.932683191114723,0.932686862967157,NA,0.932601880877743,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2018","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",322.233333333333,307.244444444444,0,14.9888888888889,0,304.733333333333,289.855555555556,0,14.8777777777778,0,0.945691527878349,0.943403732098944,NA,0.992587101556709,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2019","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",323.846153846154,310.076923076923,0,13.7692307692308,0,311.857142857143,298.593406593407,0,13.2637362637363,0,0.962979300984051,0.962965588120636,NA,0.963288108539505,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2019","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",320.086956521739,304.184782608696,0,15.9021739130435,0,318.173913043478,302.369565217391,0,15.804347826087,0,0.994023363216517,0.994032517420047,NA,0.993848257006152,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2019","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",321.902173913043,307.858695652174,0,14.0434782608696,0,307.858695652174,294.836956521739,0,13.0217391304348,0,0.956373459395577,0.957702220809942,NA,0.927244582043344,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2019","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",324.111111111111,310.255555555556,0,13.8555555555556,0,319.066666666667,305.422222222222,0,13.6444444444444,0,0.984436064449777,0.984421444687176,NA,0.98476343223737,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2020","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",346.428571428571,332,0,14.4285714285714,0,240.054945054945,230.054945054945,0,10,0,0.692942109436955,0.692936581490798,NA,0.693069306930693,NA,"Q1",12.032967032967,12.032967032967,0,0,0,8.69230769230769,8.69230769230769,0,0,0,0.722374429223744,0.722374429223744,NA,NA,NA
"2020","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",337.652173913043,324,0,13.6521739130435,0,245.858695652174,232.413043478261,0,13.445652173913,0,0.728141900592325,0.717324208266237,NA,0.984872611464968,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2020","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",337.652173913043,324,0,13.6521739130435,0,249.391304347826,235.945652173913,0,13.445652173913,0,0.738604172031934,0.728227321524423,NA,0.984872611464968,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2020","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",325.868131868132,312,0,13.8681318681319,0,321.769230769231,308.076923076923,0,13.6923076923077,0,0.987421595737506,0.987426035502959,NA,0.987321711568938,NA,"Q4",12.032967032967,12.032967032967,0,0,0,9.83516483516484,9.83516483516484,0,0,0,0.817351598173516,0.817351598173516,NA,NA,NA
"2021","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",337.538461538462,322.032967032967,0,15.5054945054945,0,288.868131868132,275.032967032967,0,13.8351648351648,0,0.855808047922907,0.85405220952056,NA,0.89227498228207,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2021","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",345.391304347826,328.641304347826,0,16.75,0,311.054347826087,295.967391304348,0,15.0869565217391,0,0.900585347432024,0.900578799404663,NA,0.900713822193381,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2021","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",361.728260869565,346,0,15.7282608695652,0,332.130434782609,317.684782608696,0,14.445652173913,0,0.918176627903483,0.918164111585826,NA,0.91845196959226,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2021","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",336.133333333333,322.166666666667,0,13.9666666666667,0,281.522222222222,267.566666666667,0,13.9555555555556,0,0.837531402882454,0.830522503879979,NA,0.99920445505171,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2022","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",334.681318681319,322,0,12.6813186813187,0,332.736263736264,320.131868131868,0,12.6043956043956,0,0.994188337273444,0.994198348235615,NA,0.993934142114385,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2022","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",337.489130434783,322.70652173913,0,14.7826086956522,0,337.489130434783,322.70652173913,0,14.7826086956522,0,1,1,NA,1,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2022","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",358.021739130435,343.304347826087,0,14.7173913043478,0,358.021739130435,343.304347826087,0,14.7173913043478,0,1,1,NA,1,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2022","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",360.6,346,0,14.6,0,311.8,299.177777777778,0,12.6222222222222,0,0.864669994453688,0.864675658317277,NA,0.864535768645358,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2023","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",361.956043956044,347.076923076923,0,14.8791208791209,0,361.956043956044,347.076923076923,0,14.8791208791209,0,1,1,0,1,NA,"Q1",12.032967032967,12.032967032967,0,0,0,12.032967032967,12.032967032967,0,0,0,1,1,NA,NA,NA
"2023","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",389,365,0,24,0,376.95652173913,352.95652173913,0,24,0,0.969039901643009,0.967004169148303,NA,1,NA,"Q2",11.9021739130435,11.9021739130435,0,0,0,11.8804347826087,11.8804347826087,0,0,0,0.998173515981735,0.998173515981735,NA,NA,NA
"2023","December","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",375.25,362.25,0,13,0,366.641304347826,354.119565217391,0,12.5217391304348,0,0.977058772412595,0.977555735589762,NA,0.963210702341137,NA,"Q3",11.9021739130435,11.9021739130435,0,0,0,11.9021739130435,11.9021739130435,0,0,0,1,1,NA,NA,NA
"2023","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",365.977777777778,350.933333333333,0,15.0444444444444,0,365.977777777778,350.933333333333,0,15.0444444444444,0,1,1,NA,1,NA,"Q4",12.1666666666667,12.1666666666667,0,0,0,12.1666666666667,12.1666666666667,0,0,0,1,1,NA,NA,NA
"2024","June","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",403.857142857143,380.857142857143,0,23,0,400.417582417582,377.417582417582,0,23,0,0.99148322494626,0.990968896070171,0,1,NA,"Q1",11.5714285714286,11.5714285714286,0,0,0,11.5714285714286,11.5714285714286,0,0,0,1,1,NA,NA,NA
"2024","September","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",397.434782608696,374.434782608696,0,23,0,388.826086956522,365.826086956522,0,23,0,0.978339350180506,0.977008824895495,NA,1,NA,"Q2",11.5,11.5,0,0,0,11.5,11.5,0,0,0,1,1,NA,NA,NA
"2024","March","RLT","GEORGE ELIOT HOSPITAL NHS TRUST",406.714285714286,383.714285714286,0,23,0,403.351648351648,380.351648351648,0,23,0,0.991732187727973,0.991236611489776,NA,1,NA,"Q4",11.5714285714286,11.5714285714286,0,0,0,11.5714285714286,11.5714285714286,0,0,0,1,1,NA,NA,NA
"2010","June","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",138.142857142857,31.1428571428571,0,107,0,106.923076923077,16.2637362637363,0,90.6593406593407,0,0.774003659215655,0.522230063514467,NA,0.847283557563931,NA,"Q1",5.71428571428571,5.71428571428571,0,0,0,3,3,0,0,0,0.525,0.525,NA,NA,NA
"2010","September","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",136.641304347826,30.804347826087,0,105.836956521739,0,120.95652173913,15.304347826087,0,105.652173913043,0,0.885211995863495,0.49682427664079,NA,0.998254082366232,NA,"Q2",5.65217391304348,5.65217391304348,0,0,0,2.94565217391304,2.94565217391304,0,0,0,0.521153846153846,0.521153846153846,NA,NA,NA
"2010","December","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",136.641304347826,30.804347826087,0,105.836956521739,0,96.7391304347826,15.9565217391304,0,80.7826086956522,0,0.707978681091401,0.517995765702188,NA,0.763274109068502,NA,"Q3",5.65217391304348,5.65217391304348,0,0,0,4.10869565217391,4.10869565217391,0,0,0,0.726923076923077,0.726923076923077,NA,NA,NA
"2011","June","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",138.142857142857,31.1428571428571,0,107,0,87.5274725274725,11.2747252747253,0,76.2527472527473,0,0.633601145493596,0.362032462949894,NA,0.712642497689227,NA,"Q1",4.63736263736264,4.63736263736264,0,0,0,4.54945054945055,4.54945054945055,0,0,0,0.981042654028436,0.981042654028436,NA,NA,NA
"2011","September","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",136.641304347826,30.804347826087,0,105.836956521739,0,84.5108695652174,16.054347826087,0,68.4565217391304,0,0.618486993874791,0.521171489061397,NA,0.646811132792441,NA,"Q2",4.58695652173913,4.58695652173913,0,0,0,4.34782608695652,4.34782608695652,0,0,0,0.947867298578199,0.947867298578199,NA,NA,NA
"2011","December","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",136.641304347826,30.804347826087,0,105.836956521739,0,80.6630434782609,13.2717391304348,0,67.3913043478261,0,0.590326942963965,0.430839802399435,NA,0.636746431138955,NA,"Q3",5.65217391304348,5.65217391304348,0,0,0,3.3695652173913,3.3695652173913,0,0,0,0.596153846153846,0.596153846153846,NA,NA,NA
"2011","March","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",139.677777777778,31.4888888888889,0,108.188888888889,0,99.5666666666667,15.2555555555556,0,84.3111111111111,0,0.712831119242701,0.484474241354975,NA,0.779295470884256,NA,"Q4",5.77777777777778,5.77777777777778,0,0,0,4.32222222222222,4.32222222222222,0,0,0,0.748076923076923,0.748076923076923,NA,NA,NA
"2012","June","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",136.142857142857,31.1428571428571,0,105,0,78.9230769230769,12,0,66.9230769230769,0,0.579707805311163,0.385321100917431,NA,0.637362637362637,NA,"Q1",5.71428571428571,5.71428571428571,0,0,0,3.43956043956044,3.43956043956044,0,0,0,0.601923076923077,0.601923076923077,NA,NA,NA
"2012","September","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",134.663043478261,30.804347826087,0,103.858695652174,0,82.4782608695652,11.9891304347826,0,70.4891304347826,0,0.612478811849221,0.389202540578687,NA,0.678702250130822,NA,"Q2",5.65217391304348,5.65217391304348,0,0,0,3.77173913043478,3.77173913043478,0,0,0,0.667307692307692,0.667307692307692,NA,NA,NA
"2012","December","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",134.663043478261,30.804347826087,0,103.858695652174,0,81.6086956521739,11.2608695652174,0,70.3478260869565,0,0.606021470659456,0.365561044460127,NA,0.677341705913134,NA,"Q3",5.65217391304348,5.65217391304348,0,0,0,3.02173913043478,3.02173913043478,0,0,0,0.534615384615385,0.534615384615385,NA,NA,NA
"2012","March","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",141.142857142857,31.1428571428571,0,110,0,88.1758241758242,12.8021978021978,0,75.3736263736264,0,0.624727499221426,0.411079745942131,NA,0.685214785214785,NA,"Q4",5.71428571428571,5.71428571428571,0,0,0,4.37362637362637,4.37362637362637,0,0,0,0.765384615384615,0.765384615384615,NA,NA,NA
"2013","June","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",141.571428571429,32.5714285714286,0,109,0,79.8571428571429,10.6373626373626,0,69.2197802197802,0,0.564076690211907,0.326585695006748,NA,0.635043855227341,NA,"Q1",5.71428571428571,5.71428571428571,0,0,0,4.26373626373626,4.26373626373626,0,0,0,0.746153846153846,0.746153846153846,NA,NA,NA
"2013","September","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",140.032608695652,32.2173913043478,0,107.815217391304,0,79.7826086956522,11.2391304347826,0,68.5434782608696,0,0.569743072265777,0.34885290148448,NA,0.635749571529388,NA,"Q2",5.65217391304348,5.65217391304348,0,0,0,3.18478260869565,3.18478260869565,0,0,0,0.563461538461538,0.563461538461538,NA,NA,NA
"2013","December","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",138.619565217391,30.804347826087,0,107.815217391304,0,86.6195652173913,11.0978260869565,0,75.5217391304348,0,0.624872579001019,0.360268172194778,NA,0.700473838088517,NA,"Q3",5.65217391304348,5.65217391304348,0,0,0,2.8695652173913,2.8695652173913,0,0,0,0.507692307692308,0.507692307692308,NA,NA,NA
"2013","March","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",143.144444444444,32.9333333333333,0,110.211111111111,0,83.1111111111111,12.8111111111111,0,70.3,0,0.580610106341691,0.389001349527665,NA,0.637866720435528,NA,"Q4",5.77777777777778,5.77777777777778,0,0,0,3.94444444444444,3.94444444444444,0,0,0,0.682692307692308,0.682692307692308,NA,NA,NA
"2014","June","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",141.571428571429,32.5714285714286,0,109,0,79.8461538461538,10.1428571428571,0,69.7032967032967,0,0.563999068539936,0.31140350877193,NA,0.639479786268777,NA,"Q1",5.71428571428571,5.71428571428571,0,0,0,2.35164835164835,2.35164835164835,0,0,0,0.411538461538462,0.411538461538462,NA,NA,NA
"2014","September","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",140.032608695652,32.2173913043478,0,107.815217391304,0,81.2282608695652,10.5326086956522,0,70.695652173913,0,0.580066754637895,0.326923076923077,NA,0.655711261215848,NA,"Q2",5.65217391304348,5.65217391304348,0,0,0,2.5,2.5,0,0,0,0.442307692307692,0.442307692307692,NA,NA,NA
"2014","December","RLU","BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST",140.032608695652,32.2173913043478,0,107.815217391304,0,83.5217391304348,11.9673913043478,0,71.554347826087,0,0.596444927423737,0.371457489878542,NA,0.663675773767517,NA,"Q3",5.65217391304348,5.65217391304348,0,0,0,3.28260869565217,3.28260869565217,0,0,0,0.580769230769231,0.580769230769231,NA,NA,NA
